Store ID,Product ID,Week,Units_Sold,ML_Prediction,Baseline_Prediction,Fold
0,1,2023-08-28,159,120.16012235454214,63.0,1
0,1,2023-09-04,92,103.35036453406343,5.0,1
0,1,2023-09-04,24,38.67825999215423,104.0,1
0,1,2023-09-04,25,90.61443543316132,69.0,1
0,1,2023-09-04,299,161.13107387627926,159.0,1
0,1,2023-09-04,18,61.59618133302567,92.0,1
0,1,2023-09-04,110,81.16125963934078,24.0,1
0,1,2023-09-04,39,115.42746743353699,25.0,1
0,1,2023-09-11,98,243.21191007524064,299.0,1
0,1,2023-09-11,58,44.629575417959785,18.0,1
0,1,2023-09-11,215,226.65147667970302,110.0,1
0,1,2023-09-11,40,214.44847594867937,39.0,1
0,1,2023-09-11,1,199.8386294293771,98.0,1
0,1,2023-09-11,216,192.00031649950762,58.0,1
0,2,2023-07-24,175,94.17899760940848,255.0,1
0,2,2023-07-31,28,113.13399678611545,154.0,1
0,2,2023-07-31,55,209.93637909582097,22.0,1
0,2,2023-07-31,41,41.914931631629024,89.0,1
0,2,2023-07-31,373,255.7561696938957,175.0,1
0,2,2023-07-31,26,107.64690479680323,28.0,1
0,2,2023-07-31,126,96.35536788912081,55.0,1
0,2,2023-07-31,388,256.67470989059706,41.0,1
0,2,2023-08-07,255,235.8669285725261,373.0,1
0,2,2023-08-07,41,183.6046855396522,26.0,1
0,2,2023-08-07,211,190.92136754253485,126.0,1
0,2,2023-08-07,259,142.3713188458013,388.0,1
0,2,2023-08-07,18,113.86690788610147,255.0,1
0,2,2023-08-07,60,162.98032774573588,41.0,1
0,2,2023-08-14,253,172.80091644870782,211.0,1
0,2,2023-08-14,112,215.52083052233294,259.0,1
0,2,2023-08-14,230,130.57482673541085,18.0,1
0,2,2023-08-14,318,246.59161610908998,60.0,1
0,2,2023-08-14,285,184.24289481576616,253.0,1
0,2,2023-08-14,316,90.2425142656261,112.0,1
0,2,2023-08-21,102,97.79719474142505,230.0,1
0,2,2023-08-21,121,200.1527587287363,318.0,1
0,2,2023-08-21,233,236.8567891362492,285.0,1
0,2,2023-08-21,153,184.37598397211747,316.0,1
0,2,2023-08-21,217,299.26640007261886,102.0,1
0,2,2023-08-21,88,58.63749204772448,121.0,1
0,2,2023-08-28,80,127.1222734806763,233.0,1
0,2,2023-08-28,177,199.48894912403924,153.0,1
0,2,2023-08-28,38,59.934709683704675,217.0,1
0,2,2023-08-28,3,163.81348586352408,88.0,1
0,2,2023-08-28,263,216.6023458944989,80.0,1
0,2,2023-08-28,81,105.06969525004826,177.0,1
0,2,2023-08-28,226,168.2854697693616,38.0,1
0,2,2023-09-04,367,221.95572878669336,3.0,1
0,2,2023-09-04,132,64.96131937620808,263.0,1
0,2,2023-09-04,386,212.95061571084386,81.0,1
0,2,2023-09-04,260,187.7179084563877,226.0,1
0,2,2023-09-04,335,188.58234892167144,367.0,1
0,2,2023-09-04,8,118.42337166299968,132.0,1
0,2,2023-09-11,259,219.8121283485456,386.0,1
0,2,2023-09-11,173,225.7012124611995,260.0,1
0,2,2023-09-11,323,245.1326445102428,335.0,1
0,2,2023-09-11,63,47.01429651743913,8.0,1
0,2,2023-09-11,343,188.23336707580012,259.0,1
0,3,2023-07-24,91,86.59276447437152,59.0,1
0,3,2023-07-24,99,104.74544781823793,300.0,1
0,3,2023-07-24,72,89.34577855033778,47.0,1
0,3,2023-07-31,135,100.60524711648338,73.0,1
0,3,2023-07-31,157,88.8730880330721,91.0,1
0,3,2023-07-31,7,147.1328794088432,99.0,1
0,3,2023-07-31,38,37.16961310731055,72.0,1
0,3,2023-07-31,132,73.10531923435458,135.0,1
0,3,2023-07-31,146,112.19008353344785,157.0,1
0,3,2023-08-07,57,114.61622747917777,7.0,1
0,3,2023-08-07,30,40.412095371621184,38.0,1
0,3,2023-08-07,0,20.035882664627362,132.0,1
0,3,2023-08-07,20,86.5847836949691,146.0,1
0,3,2023-08-07,49,38.971365459930155,57.0,1
0,3,2023-08-07,286,222.998324921055,30.0,1
0,3,2023-08-14,3,95.25542553745007,0.0,1
0,3,2023-08-14,40,31.833377901497183,20.0,1
0,3,2023-08-14,87,106.07401361269247,49.0,1
0,3,2023-08-14,156,175.80730808107964,286.0,1
0,3,2023-08-14,192,222.16991000666474,3.0,1
0,3,2023-08-14,1,53.76923474403598,40.0,1
0,3,2023-08-21,80,56.49967915944311,87.0,1
0,3,2023-08-21,255,176.54475075689916,156.0,1
0,3,2023-08-21,139,91.34545708324252,192.0,1
0,3,2023-08-21,31,204.93009914156056,1.0,1
0,3,2023-08-21,89,52.37361363088459,80.0,1
0,3,2023-08-21,55,173.49050628813563,255.0,1
0,3,2023-08-21,74,198.41423706638344,139.0,1
0,3,2023-08-28,311,156.32278210678206,31.0,1
0,3,2023-08-28,77,46.67404473371046,89.0,1
0,3,2023-08-28,46,149.06649429499114,55.0,1
0,3,2023-08-28,433,215.45932610300184,74.0,1
0,3,2023-08-28,43,25.409933160736095,311.0,1
0,3,2023-09-04,25,220.30677556115367,77.0,1
0,3,2023-09-04,283,164.56224931116685,46.0,1
0,3,2023-09-04,60,54.45768504089918,433.0,1
0,3,2023-09-04,595,402.0907477855019,43.0,1
0,3,2023-09-04,355,273.8183180842301,25.0,1
0,3,2023-09-11,364,328.8593833323291,283.0,1
0,3,2023-09-11,4,252.7936614711056,60.0,1
0,3,2023-09-11,98,162.168009992187,595.0,1
0,3,2023-09-11,222,212.6533549944822,355.0,1
0,3,2023-09-11,183,158.87370140221302,364.0,1
0,3,2023-09-11,152,80.0562166492612,4.0,1
0,4,2023-07-24,135,143.7980627459084,286.0,1
0,4,2023-07-31,61,41.46652254415365,15.0,1
0,4,2023-07-31,8,102.73366606585267,268.0,1
0,4,2023-07-31,29,55.80219513290408,64.0,1
0,4,2023-07-31,11,35.36523878797371,135.0,1
0,4,2023-07-31,389,211.3129756212439,61.0,1
0,4,2023-07-31,9,96.66447006154361,8.0,1
0,4,2023-07-31,90,109.6159826700952,29.0,1
0,4,2023-08-07,237,121.07700899470434,11.0,1
0,4,2023-08-07,77,135.8830452815557,389.0,1
0,4,2023-08-07,25,22.18522165084629,9.0,1
0,4,2023-08-07,331,300.2297111553044,90.0,1
0,4,2023-08-07,7,140.72912825634398,237.0,1
0,4,2023-08-14,25,215.23924274700377,77.0,1
0,4,2023-08-14,2,128.19252018883216,25.0,1
0,4,2023-08-14,43,37.84481506351313,331.0,1
0,4,2023-08-14,188,206.7371975086966,7.0,1
0,4,2023-08-14,124,103.0776717488793,25.0,1
0,4,2023-08-14,348,206.0528411345871,2.0,1
0,4,2023-08-14,27,24.341830320054214,43.0,1
0,4,2023-08-21,173,120.87515382250753,188.0,1
0,4,2023-08-21,7,243.38175129149803,124.0,1
0,4,2023-08-21,72,189.8226525559993,348.0,1
0,4,2023-08-21,142,82.57984552271355,27.0,1
0,4,2023-08-21,179,262.46012920678373,173.0,1
0,4,2023-08-21,39,58.80626944574262,7.0,1
0,4,2023-08-21,92,239.28134829985757,72.0,1
0,4,2023-08-28,30,94.98924615367723,142.0,1
0,4,2023-08-28,323,163.87372871467932,179.0,1
0,4,2023-08-28,324,284.67795864402433,39.0,1
0,4,2023-08-28,30,37.663686541983346,92.0,1
0,4,2023-08-28,138,89.81813906511789,30.0,1
0,4,2023-08-28,65,170.92842372368142,323.0,1
0,4,2023-09-04,337,272.02783529720784,324.0,1
0,4,2023-09-04,410,213.3595975983034,30.0,1
0,4,2023-09-04,76,100.35235997220235,138.0,1
0,4,2023-09-04,296,201.62541222842512,65.0,1
0,4,2023-09-04,3,212.0313274166686,337.0,1
0,4,2023-09-11,50,107.35462999159438,410.0,1
0,4,2023-09-11,317,265.0797572909785,76.0,1
0,4,2023-09-11,175,179.16741588174384,296.0,1
0,4,2023-09-11,220,118.01611224114622,3.0,1
0,4,2023-09-11,150,80.74856433504111,50.0,1
0,4,2023-09-11,116,169.4116169113531,317.0,1
0,5,2023-07-24,94,133.87644203745606,107.0,1
0,5,2023-07-24,411,187.78588654134703,132.0,1
0,5,2023-07-31,322,174.8313783361885,50.0,1
0,5,2023-07-31,138,210.60600643434373,10.0,1
0,5,2023-07-31,91,125.3155808883658,94.0,1
0,5,2023-07-31,342,210.4615596720849,411.0,1
0,5,2023-07-31,147,203.63366485122583,322.0,1
0,5,2023-07-31,10,70.2395428544677,138.0,1
0,5,2023-08-07,235,156.7297328741329,91.0,1
0,5,2023-08-07,138,50.54825332467314,342.0,1
0,5,2023-08-07,281,215.22433314269176,147.0,1
0,5,2023-08-07,29,153.46246170923826,10.0,1
0,5,2023-08-07,7,39.32323380021055,235.0,1
0,5,2023-08-14,38,149.00385769037752,138.0,1
0,5,2023-08-14,107,144.96991530274724,281.0,1
0,5,2023-08-14,205,161.96367193611846,29.0,1
0,5,2023-08-14,36,216.83349903116698,7.0,1
0,5,2023-08-14,207,209.05513427372273,38.0,1
0,5,2023-08-14,15,131.75505101706852,107.0,1
0,5,2023-08-14,19,90.3518872515122,205.0,1
0,5,2023-08-21,108,85.7245688316411,36.0,1
0,5,2023-08-21,115,213.66317127685707,207.0,1
0,5,2023-08-21,227,146.9333738539972,15.0,1
0,5,2023-08-21,0,51.47821608553187,19.0,1
0,5,2023-08-21,71,336.32812866583583,108.0,1
0,5,2023-08-28,426,207.13060255314903,115.0,1
0,5,2023-08-28,338,256.8071589548509,227.0,1
0,5,2023-08-28,58,104.52134619170307,0.0,1
0,5,2023-08-28,82,117.6546993946941,71.0,1
0,5,2023-08-28,99,166.29020152800413,426.0,1
0,5,2023-08-28,33,205.73071531552222,338.0,1
0,5,2023-08-28,43,144.4404478756445,58.0,1
0,5,2023-09-04,15,54.68749262891639,82.0,1
0,5,2023-09-04,169,133.34731779959108,99.0,1
0,5,2023-09-04,449,245.27418793766148,33.0,1
0,5,2023-09-04,19,143.96208603828748,43.0,1
0,5,2023-09-04,167,230.29031961036915,15.0,1
0,5,2023-09-04,6,39.17375204673934,169.0,1
0,5,2023-09-04,21,160.34373350001164,449.0,1
0,5,2023-09-11,160,91.0939494185423,19.0,1
0,5,2023-09-11,136,155.38690476038326,167.0,1
0,5,2023-09-11,57,42.148238605236884,6.0,1
0,5,2023-09-11,134,202.5218679602439,21.0,1
0,5,2023-09-11,264,206.41129428905657,160.0,1
0,5,2023-09-11,48,149.6354726973453,136.0,1
0,5,2023-09-11,39,208.97228174589523,57.0,1
0,6,2023-07-24,159,337.4319051635422,340.0,1
0,6,2023-07-24,137,87.653448323119,156.0,1
0,6,2023-07-31,368,199.87154988375482,163.0,1
0,6,2023-07-31,45,47.49627621342132,122.0,1
0,6,2023-07-31,353,434.18077749848715,159.0,1
0,6,2023-07-31,60,121.53213201654744,137.0,1
0,6,2023-07-31,194,123.13742230752638,368.0,1
0,6,2023-07-31,38,49.959714822621414,45.0,1
0,6,2023-08-07,47,113.0387076023631,353.0,1
0,6,2023-08-07,369,270.91732854207226,60.0,1
0,6,2023-08-07,52,91.17522758841721,194.0,1
0,6,2023-08-07,49,99.24587689027183,38.0,1
0,6,2023-08-07,228,141.11792663523158,47.0,1
0,6,2023-08-14,90,83.15260394944544,369.0,1
0,6,2023-08-14,178,188.7296370790735,52.0,1
0,6,2023-08-14,32,60.28149403216119,49.0,1
0,6,2023-08-14,71,110.31461982740628,228.0,1
0,6,2023-08-14,320,462.2639039974742,90.0,1
0,6,2023-08-14,32,56.15595481500523,178.0,1
0,6,2023-08-21,29,139.4960049680536,32.0,1
0,6,2023-08-21,227,199.51944387895546,71.0,1
0,6,2023-08-21,193,119.97041351933915,320.0,1
0,6,2023-08-21,244,140.03853458450638,32.0,1
0,6,2023-08-21,245,169.84544357935604,29.0,1
0,6,2023-08-28,49,23.795013052645196,227.0,1
0,6,2023-08-28,287,201.51725067492424,193.0,1
0,6,2023-08-28,162,218.41802855272852,244.0,1
0,6,2023-08-28,198,344.92440822889824,245.0,1
0,6,2023-08-28,111,83.0028259662938,49.0,1
0,6,2023-08-28,43,143.61234059313546,287.0,1
0,6,2023-09-04,49,44.03715084600334,162.0,1
0,6,2023-09-04,109,104.48960864495675,198.0,1
0,6,2023-09-04,182,140.58466390200982,111.0,1
0,6,2023-09-04,75,80.8576655196696,43.0,1
0,6,2023-09-04,20,45.9879076819356,49.0,1
0,6,2023-09-04,30,181.7498708684153,109.0,1
0,6,2023-09-04,5,95.17307329230967,182.0,1
0,6,2023-09-11,59,36.69362820038872,75.0,1
0,6,2023-09-11,140,218.227586793574,20.0,1
0,6,2023-09-11,99,138.53325914667823,30.0,1
0,6,2023-09-11,107,207.01866965456816,5.0,1
0,6,2023-09-11,191,240.12680353173852,59.0,1
0,6,2023-09-11,38,88.7344445446901,140.0,1
0,6,2023-09-11,153,205.1899405941991,99.0,1
0,7,2023-07-24,75,114.92600452013892,257.0,1
0,7,2023-07-24,99,153.51486914676832,47.0,1
0,7,2023-07-31,159,108.06981242298038,87.0,1
0,7,2023-07-31,29,37.428955934283046,277.0,1
0,7,2023-07-31,123,197.1618745056422,75.0,1
0,7,2023-07-31,316,178.24674940199782,99.0,1
0,7,2023-07-31,15,36.409685781234074,159.0,1
0,7,2023-07-31,146,166.3651456496717,29.0,1
0,7,2023-07-31,237,140.8610439607211,123.0,1
0,7,2023-08-07,207,205.096439543822,316.0,1
0,7,2023-08-07,259,240.71711009130965,15.0,1
0,7,2023-08-07,178,140.48021006067646,146.0,1
0,7,2023-08-07,40,41.3914591712718,237.0,1
0,7,2023-08-07,49,45.55590269204149,207.0,1
0,7,2023-08-07,293,223.65826452118824,259.0,1
0,7,2023-08-14,42,184.04768043718377,178.0,1
0,7,2023-08-14,222,279.6494106231181,40.0,1
0,7,2023-08-14,266,190.86183562181853,49.0,1
0,7,2023-08-14,10,236.57782045792428,293.0,1
0,7,2023-08-14,272,200.28295214728598,42.0,1
0,7,2023-08-14,57,185.56785269010362,222.0,1
0,7,2023-08-21,115,132.3207049586104,266.0,1
0,7,2023-08-21,23,41.94377669329902,10.0,1
0,7,2023-08-21,109,62.347451330568084,272.0,1
0,7,2023-08-21,360,256.4368057670175,57.0,1
0,7,2023-08-21,391,272.86983976880356,115.0,1
0,7,2023-08-28,212,159.89479029340805,23.0,1
0,7,2023-08-28,69,37.78719845308618,109.0,1
0,7,2023-08-28,65,204.09192729183712,360.0,1
0,7,2023-08-28,63,85.06005618882372,391.0,1
0,7,2023-08-28,341,193.38891640471013,212.0,1
0,7,2023-08-28,51,35.50027992682652,69.0,1
0,7,2023-09-04,10,174.72572861436652,65.0,1
0,7,2023-09-04,172,117.86598534683515,63.0,1
0,7,2023-09-04,316,161.59048599445958,341.0,1
0,7,2023-09-04,86,213.3552169623651,51.0,1
0,7,2023-09-04,288,154.37525752050635,10.0,1
0,7,2023-09-04,9,165.4138789647885,172.0,1
0,7,2023-09-04,73,134.32744091378572,316.0,1
0,7,2023-09-11,6,88.25321048075818,86.0,1
0,7,2023-09-11,40,234.00976590113717,288.0,1
0,7,2023-09-11,219,249.95894702325836,9.0,1
0,7,2023-09-11,133,78.77493268190312,73.0,1
0,7,2023-09-11,1,36.12279901707845,6.0,1
0,7,2023-09-11,32,106.14707825373539,40.0,1
0,8,2023-07-24,51,36.835145388914135,317.0,1
0,8,2023-07-24,57,35.081922033987354,318.0,1
0,8,2023-07-31,150,121.64622046776076,43.0,1
0,8,2023-07-31,91,79.87454348110622,176.0,1
0,8,2023-07-31,225,206.45688804246484,51.0,1
0,8,2023-07-31,547,197.7282153352434,57.0,1
0,8,2023-07-31,276,253.99941707486468,150.0,1
0,8,2023-08-07,84,123.257917678695,91.0,1
0,8,2023-08-07,24,28.213219742785398,225.0,1
0,8,2023-08-07,59,31.705975741457543,547.0,1
0,8,2023-08-07,20,57.54278209503125,276.0,1
0,8,2023-08-07,76,103.8396891320751,84.0,1
0,8,2023-08-07,19,142.7184995833316,24.0,1
0,8,2023-08-14,91,204.794164666725,59.0,1
0,8,2023-08-14,92,83.98220613586787,20.0,1
0,8,2023-08-14,124,246.40981010552719,76.0,1
0,8,2023-08-14,97,109.46105265404294,19.0,1
0,8,2023-08-14,341,253.06226768703016,91.0,1
0,8,2023-08-14,419,238.89278461279548,92.0,1
0,8,2023-08-14,60,52.83532826531602,124.0,1
0,8,2023-08-21,128,95.75573751167134,97.0,1
0,8,2023-08-21,201,182.3335063639936,341.0,1
0,8,2023-08-21,237,222.33780117812768,419.0,1
0,8,2023-08-21,551,316.8718189178977,60.0,1
0,8,2023-08-28,214,187.64949595068353,128.0,1
0,8,2023-08-28,398,183.60028382753487,201.0,1
0,8,2023-08-28,150,183.72605375895276,237.0,1
0,8,2023-08-28,187,98.37190727558774,551.0,1
0,8,2023-08-28,232,123.47896519907279,214.0,1
0,8,2023-08-28,115,159.7133965570939,398.0,1
0,8,2023-09-04,71,52.903663812707556,150.0,1
0,8,2023-09-04,252,204.22214517742995,187.0,1
0,8,2023-09-04,87,174.60599655422644,232.0,1
0,8,2023-09-04,156,183.84323046339176,115.0,1
0,8,2023-09-04,32,57.214009128956434,71.0,1
0,8,2023-09-04,274,191.43463412536815,252.0,1
0,8,2023-09-11,89,211.0769924700441,87.0,1
0,8,2023-09-11,140,175.13092740734348,156.0,1
0,8,2023-09-11,44,88.05170879131727,32.0,1
0,8,2023-09-11,558,376.44890281956623,274.0,1
0,8,2023-09-11,255,161.4917070983314,89.0,1
0,8,2023-09-11,102,97.40402272142137,140.0,1
0,9,2023-07-24,280,231.14888172421325,5.0,1
0,9,2023-07-24,174,193.45392654913644,105.0,1
0,9,2023-07-31,263,212.84432059896218,125.0,1
0,9,2023-07-31,64,139.63643022920974,49.0,1
0,9,2023-07-31,181,95.98251981873791,280.0,1
0,9,2023-07-31,280,376.9804301922443,174.0,1
0,9,2023-07-31,33,87.14590447652701,263.0,1
0,9,2023-07-31,405,259.3222806520594,64.0,1
0,9,2023-08-07,86,90.55573873533127,181.0,1
0,9,2023-08-07,120,85.75583972655042,280.0,1
0,9,2023-08-07,42,87.09322409620337,33.0,1
0,9,2023-08-07,33,213.59736783004178,405.0,1
0,9,2023-08-07,776,222.04442449999794,86.0,1
0,9,2023-08-07,118,99.14350509824727,120.0,1
0,9,2023-08-14,352,366.57302346986586,42.0,1
0,9,2023-08-14,326,178.30710764726263,33.0,1
0,9,2023-08-14,249,176.02186441768598,776.0,1
0,9,2023-08-14,15,161.21271151314286,118.0,1
0,9,2023-08-14,250,197.30690390177097,352.0,1
0,9,2023-08-21,430,331.48656875618246,326.0,1
0,9,2023-08-21,463,252.2723175538127,249.0,1
0,9,2023-08-21,423,454.3848053855222,15.0,1
0,9,2023-08-21,48,162.60207163685695,250.0,1
0,9,2023-08-21,5,32.448076246206455,430.0,1
0,9,2023-08-28,33,140.93973063480036,463.0,1
0,9,2023-08-28,17,169.7112274039731,423.0,1
0,9,2023-08-28,464,270.58781336632524,48.0,1
0,9,2023-08-28,216,156.4943278808024,5.0,1
0,9,2023-08-28,113,241.3864077409531,33.0,1
0,9,2023-08-28,47,168.24015614380897,17.0,1
0,9,2023-09-04,14,242.40264006740887,464.0,1
0,9,2023-09-04,247,224.57806061740365,216.0,1
0,9,2023-09-04,179,104.74357236869344,113.0,1
0,9,2023-09-04,56,44.00333412631214,47.0,1
0,9,2023-09-04,131,129.26542748222448,14.0,1
0,9,2023-09-04,468,213.5483242782285,247.0,1
0,9,2023-09-11,99,147.80783041266196,179.0,1
0,9,2023-09-11,183,153.90200787390006,56.0,1
0,9,2023-09-11,349,212.48049188256428,131.0,1
0,9,2023-09-11,277,157.53035061508857,468.0,1
0,9,2023-09-11,228,185.3011177554163,99.0,1
0,9,2023-09-11,148,199.36020438783157,183.0,1
0,10,2023-07-31,230,346.6435458137228,475.0,1
0,10,2023-07-31,258,190.63204292748642,401.0,1
0,10,2023-07-31,175,155.07941278450943,156.0,1
0,10,2023-07-31,39,43.46764181342126,153.0,1
0,10,2023-08-07,295,190.28548180043293,230.0,1
0,10,2023-08-07,27,34.7419327879891,258.0,1
0,10,2023-08-07,191,256.32943555921315,175.0,1
0,10,2023-08-07,96,164.96713144479364,39.0,1
0,10,2023-08-07,105,86.0220660319188,295.0,1
0,10,2023-08-07,97,110.01054448383167,27.0,1
0,10,2023-08-14,37,76.34323579172973,191.0,1
0,10,2023-08-14,35,58.20505825131745,96.0,1
0,10,2023-08-14,25,31.153263002969734,105.0,1
0,10,2023-08-14,399,208.1897727743718,97.0,1
0,10,2023-08-14,242,176.93853376584676,37.0,1
0,10,2023-08-14,116,243.56391901901793,35.0,1
0,10,2023-08-21,171,93.50520577604053,25.0,1
0,10,2023-08-21,383,235.21788313900413,399.0,1
0,10,2023-08-21,27,28.2114670594018,242.0,1
0,10,2023-08-21,7,187.80213817576364,116.0,1
0,10,2023-08-21,272,209.7345899292882,171.0,1
0,10,2023-08-21,5,31.321295088733667,383.0,1
0,10,2023-08-21,92,112.64388601130584,27.0,1
0,10,2023-08-28,27,74.89519665069969,7.0,1
0,10,2023-08-28,342,210.85342548169726,272.0,1
0,10,2023-08-28,198,122.64494077540571,5.0,1
0,10,2023-08-28,472,406.41282437130684,92.0,1
0,10,2023-08-28,186,146.1061337399606,27.0,1
0,10,2023-08-28,18,34.485870409654964,342.0,1
0,10,2023-09-04,248,141.9030694402776,198.0,1
0,10,2023-09-04,284,206.51042820254239,472.0,1
0,10,2023-09-04,203,139.83959046964543,186.0,1
0,10,2023-09-04,133,86.24178303665649,18.0,1
0,10,2023-09-04,325,230.52350072789469,248.0,1
0,10,2023-09-04,138,80.98051550518446,284.0,1
0,10,2023-09-11,204,127.84770294874113,203.0,1
0,10,2023-09-11,137,158.01531137375628,133.0,1
0,10,2023-09-11,454,338.7601993268032,325.0,1
0,10,2023-09-11,392,247.81852194013052,138.0,1
0,10,2023-09-11,191,204.95352611028028,204.0,1
0,10,2023-09-11,259,162.35406120353883,137.0,1
0,11,2023-07-24,414,247.1194321574601,225.0,1
0,11,2023-07-24,399,205.6490853274177,176.0,1
0,11,2023-07-24,52,35.10386520369331,299.0,1
0,11,2023-07-31,49,29.655596891234126,90.0,1
0,11,2023-07-31,31,195.12086930185035,414.0,1
0,11,2023-07-31,306,188.87280633890316,399.0,1
0,11,2023-07-31,278,325.9818744821768,52.0,1
0,11,2023-07-31,20,130.92593675441074,49.0,1
0,11,2023-07-31,200,115.80518418910123,31.0,1
0,11,2023-08-07,82,79.55815625967121,306.0,1
0,11,2023-08-07,168,165.3441036018164,278.0,1
0,11,2023-08-07,46,88.64463098391505,20.0,1
0,11,2023-08-07,68,171.35616465697828,200.0,1
0,11,2023-08-07,183,236.39431975746126,82.0,1
0,11,2023-08-07,107,89.74413548372856,168.0,1
0,11,2023-08-07,297,160.2705840132733,46.0,1
0,11,2023-08-14,54,119.35352331262797,68.0,1
0,11,2023-08-14,42,33.168375186310556,183.0,1
0,11,2023-08-14,188,194.64623302248586,107.0,1
0,11,2023-08-14,13,61.38587118344181,297.0,1
0,11,2023-08-14,201,212.0735918528124,54.0,1
0,11,2023-08-14,330,259.605948934327,42.0,1
0,11,2023-08-14,3,68.97175699994702,188.0,1
0,11,2023-08-21,200,229.78480223834347,13.0,1
0,11,2023-08-21,166,147.86097739272043,201.0,1
0,11,2023-08-21,25,184.06538603277227,330.0,1
0,11,2023-08-21,137,200.95648463711507,3.0,1
0,11,2023-08-21,30,41.21307841144711,200.0,1
0,11,2023-08-21,387,214.23282113806258,166.0,1
0,11,2023-08-21,60,88.45391036359227,25.0,1
0,11,2023-08-28,190,225.47228482666588,137.0,1
0,11,2023-08-28,78,83.84722975448182,30.0,1
0,11,2023-08-28,88,96.27539831411171,387.0,1
